,Cumberland,Oak Park-Lake,Austin-Lake,Ashland-Lake,Clinton-Lake,Grand/Milwaukee,Chicago/Milwaukee,Damen/Milwaukee,California/Milwaukee,Belmont-O'Hare,Montrose-O'Hare,Chicago/Franklin,Western-Ravenswood,Francisco,Addison-Ravenswood,Paulina,Damen-Ravenswood,Montrose-Ravenswood,LaSalle/Van Buren,State/Lake,Lake/State,Harrison,Jefferson Park,87th,79th,47th-Dan Ryan,Sox-35th-Dan Ryan,Cermak-Chinatown,Cottage Grove,King Drive,Halsted/63rd,Ashland/63rd,47th-South Elevated,Roosevelt/Wabash,O'Hare Airport,Lawrence,Belmont-North Main,North/Clybourn,Loyola,Noyes,Howard,Berwyn,Kedzie-Lake,Morse,Diversey,35-Bronzeville-IIT,Main,Granville,Thorndale,Wellington,Fullerton,Dempster-Skokie,Davis,Dempster,Washington/Dearborn,43rd,Indiana,Irving Park-O'Hare,Cicero-Lake,Monroe/Dearborn,Quincy/Wells,Argyle,Kimball,Kedzie-Ravenswood,Irving Park-Ravenswood,Racine,Illinois Medical District,Western-Congress,Austin-Congress,Cicero-Congress,Library,Logan Square,69th,51st,Midway Airport,Kedzie-Midway,Ashland-Midway,Halsted-Midway,18th,Damen,Western-Douglas,Central Park,Pulaski-Douglas,Kostner,Cicero-Douglas,Morgan,Oakton-Skokie,Cermak-McCormick Place,Washington/Wabash,Chicago/State,Grand/State,Sedgwick,Rockwell,Pulaski-Congress,Oak Park-Congress,Harlem-Congress,Pulaski-Midway,Kedzie-Homan,Forest Park,Monroe/State,Harlem-O'Hare,Ridgeland,Laramie,California-Lake,Western/Milwaukee,Addison-O'Hare,Garfield-South Elevated,Western-Midway,35th/Archer,Polk,California-Douglas,Kedzie-Douglas,54th/Cermak,UIC-Halsted,Clinton-Congress,LaSalle,Wilson,Armitage,Central-Lake,Pulaski-Lake,Central-Evanston,Foster,Conservatory-Central Park,Sheridan,Addison-North Main,Clark/Lake,Jackson/Dearborn,Clark/Division,Linden,South Boulevard,Jarvis,Bryn Mawr,Merchandise Mart,Washington/Wells,Southport,Adams/Wabash,Jackson/State,Rosemont,Harlem-Lake,Division/Milwaukee,95th/Dan Ryan,63rd-Dan Ryan,Garfield-Dan Ryan,Damen-Lake
54th/Cermak,0.9091941788502169,1.0,0.8909492670369319,0.9566101472022314,0.8957467102991814,0.8960552303393321,0.9003790006032696,0.8567218038170985,0.8368876593387663,0.8952332544090698,0.9342045644666264,0.8565120698579335,0.8294283385265281,0.8580610041216715,0.8768965230632594,0.8547234295573468,0.8237030404755622,0.8662072001516927,0.8706761040580514,0.9104532692265946,0.8664269538303618,0.850997381828071,0.9248053754310468,0.9249598565002685,0.9072785745248316,0.9031292509644763,0.8872123973475148,0.9129973823403268,0.8125303881391497,0.9257812125703779,0.9452144409954678,0.878204704412737,0.8967019891906953,0.8089447008630063,1.0,0.8886662313321935,0.8142617303213627,0.8557613009961832,0.8871650136370672,1.0,0.8639276797648137,0.8264798895886554,0.809142386420873,0.821046715133327,0.8724026964365416,0.8458670255033015,1.0,0.7711374519762403,0.7512148295635546,0.8506983991408403,0.7749956611325882,1.0,1.0,1.0,0.84033457358083,0.9203973640388478,0.8857984385558321,0.869502075387735,0.862032602609784,0.7691457239990565,0.8411374361921776,0.8552007129597514,0.8753776045237023,0.829981013754916,0.8886593289325652,0.8757929765730462,0.8674730188716129,0.9322619168368108,0.9278038780698715,0.7813820475315245,0.8943001694083867,0.8630402939708524,0.9170807201383449,0.8963722048553658,0.8806266818615719,0.8907655927182273,0.8948607965193248,0.9443887696665851,0.8874212282661864,0.8968240449088031,0.9392155742104049,0.8577158321332222,0.8532890846946946,0.9165557547565772,0.9506497379933944,0.8806423056319389,1.0,0.7938209169600275,0.9102652657127304,0.806855731361538,0.8836147337885345,0.7760982894630193,0.8350584725798679,0.904946699510153,1.0,1.0,0.898977940131587,0.9003185079412616,1.0,0.84033457358083,0.8917975573483895,1.0,0.8490657681907382,0.9395589559124823,0.8822994170176918,0.8363611002410811,0.9579904398380397,0.9166235171682202,0.9350266248406912,0.7926690183301456,0.8831662235763422,0.8770976876995183,1.0,0.8967375286726357,0.9014520633422951,0.8706761040580514,0.8641982913809864,0.789881804812811,0.8903682183872151,0.9530130794894013,1.0,1.0,0.8395869673070636,0.8720976114696369,0.8652998621403606,0.7691457239990565,0.8906345507014403,0.6372023246886008,1.0,1.0,0.8327301952607942,0.8231972759300116,0.8460842549323159,0.7691457239990565,0.8600901282724437,0.8842700793804893,0.8636209012897992,1.0,1.0,0.8325630724060867,0.924294628728433,0.9232034806918973,0.8342518656609877,0.9142804614219061
UIC-Halsted,0.9534124076060222,0.8967375286726357,0.9534662382263549,0.9761692948924549,0.9932114324907302,0.997924843800101,0.9951614337093154,0.9538216857281482,0.9314932823622181,0.960645072088765,0.9775971939249655,0.9732199532226551,0.9201441687626672,0.9517380612682454,0.9732885186640532,0.9548876272154806,0.9217000095104091,0.9457456242652825,0.9793730504162683,0.9936846534269889,0.9862267950338554,0.9609507917636898,0.985629953885184,0.9404649563416279,0.9693748800541343,0.9241872162519507,0.9486229664243393,0.9686736576826349,0.8703108376798365,0.9441061414514487,0.9173755394636389,0.9056713141997076,0.9564021569793314,0.9509757610034607,0.8967375286726357,0.9591014030649135,0.9211720846622284,0.9394263436866758,0.9698640711298925,0.8967375286726357,0.9498458000774883,0.9086913404043553,0.8842459985191478,0.9048394366483001,0.9614955124645888,0.9168342469632093,0.8967375286726357,0.8466162550535908,0.8325455642845777,0.9484862454730467,0.9249056091936233,0.8967375286726357,0.8967375286726357,0.8967375286726357,0.9482605537466492,0.9777222869579315,0.946208673354517,0.9328784780176793,0.9191288957268353,0.9211966626962967,0.9784036317798742,0.9290148025713673,0.9551238292223566,0.9237446232669837,0.971721945732571,0.9601803267913571,0.916278597698585,0.9642120791911514,0.9633376479489749,0.8526122950790075,0.9790248896078805,0.9429500567941583,0.9403371185490255,0.9408752952707587,0.9358419354558757,0.875553808539546,0.9479255438479164,0.9906572811830368,0.9570817143856536,0.9643691730982288,0.9348374582148473,0.9174327564956352,0.9049365882761047,0.9580018980646611,0.9559961804679713,0.9893921143714421,0.8967375286726357,0.8726111793987442,0.9952747012690908,0.9216797320648641,0.9832776950687498,0.9100597991791639,0.9126585028688429,0.9424764908141661,0.8967375286726357,0.8967375286726357,0.9414385496372603,0.9510450246714367,0.8967375286726357,0.9482605537466492,0.9514597824569452,0.8967375286726357,0.9165711719593793,0.9644662364730814,0.9750321946107159,0.9293006447262241,0.9689286993119925,0.9877914412631864,0.9793730812453352,0.8794312364367611,0.9532428849193105,0.9237364683894246,0.8967375286726357,1.0,0.9970195770044712,0.9793730504162683,0.9292284778567274,0.9365821260589535,0.943379956744037,0.9698095849498033,0.8967375286726357,0.8967375286726357,0.8518030351863207,0.9609229706329734,0.9581589486204697,0.9211966626962967,0.9931908565198913,0.7487498485115286,0.8967375286726357,0.8967375286726357,0.9193919066024805,0.8905017531217964,0.9871644340376815,0.9211966626962967,0.9678971083801733,0.9889793328669156,0.9889563874424577,0.8967375286726357,0.8967375286726357,0.9330025210575164,0.9447361062198962,0.948456127514756,0.8689322706730694,0.9673919788732842
Clinton-Congress,0.9465836711207614,0.9014520633422951,0.9408146557888307,0.9700215786030969,0.9863118115788279,0.9935456876606481,0.9854623292103621,0.9389231801699215,0.9143178126541295,0.9505171780591805,0.9701773846669318,0.9622983409144328,0.901266672631256,0.9349416862605612,0.9568020227552289,0.9400015934181181,0.8951322224594104,0.9277536408417887,0.9730310806122581,0.9911287089701466,0.9842412790044378,0.9514617111195814,0.981939718999304,0.9292049885095445,0.965954086801264,0.9118475403706391,0.9318458969300688,0.9570617312349708,0.8504575141529773,0.9393934703890074,0.9199992447727225,0.8930087576003972,0.9455985327851952,0.9400006076923686,0.9014520633422951,0.9513864893086464,0.9055579128203595,0.9147778665681578,0.9590278421170617,0.9014520633422951,0.9392799079467524,0.8928749073039972,0.8640282479111807,0.893968398260318,0.9449185434239339,0.8977016396254068,0.9014520633422951,0.8381686081999786,0.8220193382064285,0.9311886542368393,0.8997600663279332,0.9014520633422951,0.9014520633422951,0.9014520633422951,0.938966508595526,0.9736002919770665,0.9390269518618692,0.9090125650786582,0.9092080283702652,0.921435454715344,0.978097969362655,0.917686573236162,0.9479562744674054,0.9140320337250243,0.9559099875756497,0.9437399144905445,0.8985869375692801,0.9578280848802266,0.9538648836022693,0.8299069205820762,0.9703589546978539,0.9303353368443962,0.9317478435895002,0.9254910859935531,0.9280341286212851,0.8747758834472058,0.932165313701691,0.9907451305035322,0.9442771669232973,0.957109246437701,0.9405714070067588,0.9034579938639521,0.888678363621103,0.9478827573605062,0.9532409560584154,0.9765850288424129,0.9014520633422951,0.8491524803898477,0.9947031300605965,0.9054843664516704,0.976031791995626,0.890509403461439,0.8989271687671612,0.9343748774635248,0.9014520633422951,0.9014520633422951,0.9326992512275722,0.9395846997698661,0.9014520633422951,0.938966508595526,0.9353758077506928,0.9014520633422951,0.9059823662592891,0.9587752873941707,0.9595124821898925,0.90950484759681,0.9659008093500165,0.990587137266499,0.9738939916042493,0.8495453950455153,0.9429220622882436,0.9067139420628271,0.9014520633422951,0.9970195770044712,1.0,0.9730310806122581,0.9236984720027737,0.9135721453373608,0.9353408542802023,0.9663828762395302,0.9014520633422951,0.9014520633422951,0.8510442971226817,0.9463757911343151,0.9449875933538285,0.921435454715344,0.9923131624933393,0.7336067355318907,0.9014520633422951,0.9014520633422951,0.9075839602550173,0.8828799125494297,0.981423062409639,0.921435454715344,0.9522004894522803,0.9755679880173098,0.9823450963367015,0.9014520633422951,0.9014520633422951,0.9164263804221405,0.9383225058185469,0.9389317309865713,0.8487775283662149,0.952781591606477
LaSalle,0.982105433811786,0.8706761040580514,0.9813199026127297,0.9676647987585533,0.9895523225070546,0.966821682388777,0.9761656423954755,0.9488537236762551,0.9437125081086228,0.9623110261169403,0.9762346528100386,0.9828060334693939,0.9463837200733046,0.9689173652948997,0.9629982992676114,0.9436184018081193,0.9467075574623712,0.9639224171059044,1.0,0.9894378389118204,0.9930098896253855,0.9955590427424497,0.9861554329135568,0.9665629271886398,0.9860052250295068,0.9603759690234306,0.9725528063621872,0.979400547764028,0.9379191170502811,0.9620324325082518,0.918973649638859,0.9561500011028945,0.982741432923376,0.9823030347230509,0.8706761040580514,0.969356363131602,0.9342617587509635,0.952028431508412,0.9893141723800071,0.8706761040580514,0.986151709683664,0.9437912542691976,0.9494020453834097,0.9476079857519811,0.9622445452975349,0.9565106791336937,0.8706761040580514,0.8859403061848399,0.8766778771026892,0.9573312170824518,0.9012174416735449,0.8706761040580514,0.8706761040580514,0.8706761040580514,0.9833712013718303,0.9770268688954313,0.9587686790143287,0.9551661534665227,0.9431200182156382,0.9431132024952198,0.985820176364653,0.9560295471704082,0.9771280339013878,0.9484925125565188,0.9614809281752748,0.9821092238603961,0.956785973687543,0.9718605269081096,0.9640491865639413,0.9247458250578582,0.9937885244787178,0.947067470909803,0.9622796359180289,0.9693259970175443,0.9579441462754232,0.8894100050185301,0.9746219570954447,0.9687262700711257,0.9859705451675079,0.9868454039682062,0.934348650921193,0.9649622799764777,0.9551473478751704,0.9801555345251391,0.9510789013155995,0.9772281325588523,0.8706761040580514,0.930105040804869,0.9748410395864353,0.9367108850380409,0.9774942805397372,0.9113264074224425,0.9353099178413932,0.9585114914189209,0.8706761040580514,0.8706761040580514,0.9630227152529149,0.980500310670623,0.8706761040580514,0.9833712013718303,0.9739771841365958,0.8706761040580514,0.9575141062972656,0.9681026016639114,0.9640283731651992,0.9674226592790351,0.9644673729221654,0.9789523061399159,0.9807448040416787,0.9239616245021539,0.9822537378779227,0.9669231367284531,0.8706761040580514,0.9793730504162683,0.9730310806122581,1.0,0.9394090554814565,0.9132021084977759,0.9604147472160417,0.9634362344983474,0.8706761040580514,0.8706761040580514,0.8733072003588993,0.9675977536190228,0.9585615813440305,0.9431132024952198,0.9785159135845635,0.7883080783532684,0.8706761040580514,0.8706761040580514,0.95873003226846,0.9183542339878978,0.9883110507340206,0.9431132024952198,0.957377435700017,0.9730834817114398,0.9595408649197603,0.8706761040580514,0.8706761040580514,0.9532098264642848,0.9642568461274864,0.9648570179711243,0.9252104883527191,0.9775118062669593
Wilson,0.9056761880249534,0.8641982913809864,0.9647962509562036,0.9260678070812104,0.9584479308134728,0.9259569709691032,0.933619517670638,0.9802404361113676,0.982681417714433,0.9854198805280637,0.9491019370140363,0.9744938038400184,0.9750098166823618,0.9728937014803458,0.95760634367256,0.9741054317863544,0.9252907060758376,0.9692282326196474,0.9394090554814565,0.9462257555226226,0.9171359384493369,0.9425487946397821,0.9625698896017912,0.9106716609611941,0.9374174084770536,0.9016646677390877,0.9172037156905491,0.9363530473968987,0.8857947525548285,0.9412645457532595,0.9048478430177402,0.9379882177860026,0.9701852286424827,0.9562736745088731,0.8641982913809864,0.9923137359227101,0.9844399396144062,0.9136606726391132,0.9696669171497497,0.8641982913809864,0.9671572090170658,0.980773818472039,0.90211804817585,0.9809223475883162,0.9729183362209052,0.8943916730922862,0.8641982913809864,0.9727866269322766,0.9647456971873433,0.9777670478310053,0.9084554027305094,0.8641982913809864,0.8641982913809864,0.8641982913809864,0.8777091040888926,0.9630873925627846,0.9474291195857254,0.9118458251996647,0.9196223598652589,0.807318619049454,0.8934687579205071,0.9913652665533359,0.9877566555081214,0.9927663671309469,0.9612870988598722,0.9586948849658203,0.8979249694273558,0.9759900583075941,0.962848827729219,0.8482043504607933,0.9369526956282337,0.9924942666659684,0.934348220552091,0.9465306424075722,0.9424189450763297,0.8649480578754193,0.9062869649398524,0.9195903419896955,0.9564088769344811,0.9647954588806353,0.9074376313127732,0.9527112120848765,0.8987215732403329,0.9157793317712712,0.9260003374266441,0.9325199465021132,0.8641982913809864,0.8326055897500805,0.9244686578722932,0.9819691389724307,0.9771185681586744,0.9631650877802723,0.9900210343151574,0.9740290151185407,0.8641982913809864,0.8641982913809864,0.9498826172194789,0.9601522952871823,0.8641982913809864,0.8777091040888926,0.9184134774916999,0.8641982913809864,0.9585650670577176,0.9470077197595456,0.9595455410636333,0.9416561744880659,0.9359192994754594,0.9165651623390663,0.9641337357177414,0.855230407875052,0.9477052284878194,0.9254297681928372,0.8641982913809864,0.9292284778567274,0.9236984720027737,0.9394090554814565,1.0,0.9198377060380232,0.9484038148828697,0.9365398148839452,0.8641982913809864,0.8641982913809864,0.839208412454732,0.9817677787153253,0.9850635468609293,0.807318619049454,0.9115814277982569,0.9073757624188369,0.8641982913809864,0.8641982913809864,0.9822677979804771,0.9903362444016625,0.9204935014106597,0.807318619049454,0.9654239970182902,0.917938575787861,0.8835755556308352,0.8641982913809864,0.8641982913809864,0.9817157057927155,0.9371076503539769,0.9272461367027307,0.8589799003172788,0.9324973324690433
Armitage,0.8616442126676103,0.789881804812811,0.9190260222151252,0.9032730516781813,0.9474991734200529,0.9474843409401825,0.9563625714837324,0.9765079468656122,0.9625778357274709,0.9472549144500108,0.9195190585354307,0.9586742485453048,0.9471466403072714,0.9557411313973382,0.9805287380316624,0.9810851456091122,0.9504607791301785,0.9527113897430063,0.9132021084977759,0.9213692232284919,0.903643554137764,0.9086327483856999,0.9218682506075383,0.8679444072954109,0.8863903033211498,0.8526882023777146,0.9098255720157276,0.9148843168986537,0.8360054186772915,0.8673861434258362,0.8148024649761301,0.8577357925075111,0.917358300817909,0.9311265142941099,0.789881804812811,0.9354272876324252,0.9575790619302806,0.9457236818481886,0.9351738734509643,0.789881804812811,0.9125336882441171,0.922875505247468,0.8587576396028896,0.8986211333204237,0.9734360909863391,0.885538555237737,0.789881804812811,0.8623374891731271,0.856910689486382,0.9701132284494859,0.9992927347974303,0.789881804812811,0.789881804812811,0.789881804812811,0.8655027758284047,0.9192447117821635,0.8964848870097997,0.9263242800065595,0.8680898361271061,0.8112755450768969,0.8873952135810095,0.9228388612774311,0.9247306295117561,0.9264485204032666,0.9755760245959271,0.9439104593653783,0.8684646953513379,0.9167439366063511,0.9246585310706846,0.8180453041845908,0.9156988257199645,0.9559076039019648,0.8733619536459091,0.9071044137783277,0.8824970893188805,0.7801618181027967,0.8929503621579253,0.9031925293461719,0.9166774749158071,0.9084906571670824,0.8211370627047387,0.8842540497379773,0.8518512750904665,0.8833835120544734,0.8746621634835777,0.9612623266336571,0.789881804812811,0.835165659769248,0.916541256719719,0.9573994518428333,0.9572125955730774,0.9761039758722732,0.9325054846288867,0.9045070889711475,0.789881804812811,0.789881804812811,0.8895817152892013,0.9082261255580599,0.789881804812811,0.8655027758284047,0.9056347389856978,0.789881804812811,0.882597942784247,0.8978289459733299,0.97836304591612,0.9215246776741919,0.8878263889385676,0.8857433507161351,0.9212930736278597,0.8837876220881878,0.9008721948079962,0.8849346691744155,0.789881804812811,0.9365821260589535,0.9135721453373608,0.9132021084977759,0.9198377060380232,1.0,0.8914065522488633,0.8924255424559866,0.789881804812811,0.789881804812811,0.7568797204475423,0.9642512349455712,0.9685299940086148,0.8112755450768969,0.9098646745953815,0.8250559102408662,0.789881804812811,0.789881804812811,0.9112564228412595,0.8944081175066944,0.93075135005042,0.8112755450768969,0.9847127440978066,0.9564223477438777,0.9337681515599126,0.789881804812811,0.789881804812811,0.9552379412029413,0.8724512161832573,0.8819790739626655,0.821808427989164,0.9264120405832379
Central-Lake,0.95743115925613,0.8903682183872151,0.9790053271396844,0.9561253713663725,0.9616026043975188,0.934213659366089,0.9476927754565723,0.9442101123436819,0.9377711377511806,0.9756645392444044,0.9833094437681839,0.9522420242182286,0.933812159398134,0.9722186441472224,0.9450046238973571,0.9293215229175807,0.9220582073898306,0.946572176136385,0.9604147472160417,0.9706994957736984,0.9354799641957662,0.95063351156297,0.9767085176304464,0.9644932037905279,0.986274586093318,0.9694689729304693,0.9345711445335749,0.985652650551294,0.917046828978859,0.9918204686682275,0.9737528740886956,0.9640294133817565,0.973896272691499,0.9334310491062278,0.8903682183872151,0.9742832866759304,0.9256574469285598,0.9574588148030326,0.9672794578364465,0.8903682183872151,0.9658881288828371,0.9371094738298239,0.932713095923321,0.9360655807273744,0.9519686243397852,0.9004936784955503,0.8903682183872151,0.8823151004916046,0.8762965330044464,0.9455542986990519,0.881111331656991,0.8903682183872151,0.8903682183872151,0.8903682183872151,0.9205073275918422,0.9870128471810886,0.9960970843618118,0.9503971225624299,0.9936417240335665,0.832812994586686,0.9149999475383729,0.9596050875435451,0.9613073248045128,0.9407185723964618,0.9478984419925349,0.9631510796031627,0.9708219619259859,0.9747531653430425,0.9864394308367006,0.909792297378727,0.9791052131721822,0.9542563879677235,0.9928013446759902,0.9814253534085298,0.9962614028380242,0.9659212569672642,0.9615946572285026,0.9419996857826255,0.9742475539155514,0.9892975559710404,0.9731814918804998,0.9757260834864879,0.9681457153895097,0.9700314971600323,0.9817100871296074,0.9602941419946807,0.8903682183872151,0.8812778641898591,0.9592687731239634,0.9270869397949852,0.9646092443298165,0.9069649906905919,0.9341801807327231,0.9920223250922198,0.8903682183872151,0.8903682183872151,0.9960720943426495,0.9644383324755059,0.8903682183872151,0.9205073275918422,0.97780026495832,0.8903682183872151,0.984747996002997,0.9881895611209358,0.9457272583259353,0.9725353964593276,0.977104237261478,0.9601496862662322,0.9765891218797544,0.913023363113942,0.9904680387155607,0.9549789847778537,0.8903682183872151,0.943379956744037,0.9353408542802023,0.9604147472160417,0.9484038148828697,0.8914065522488633,1.0,0.9805695702584307,0.8903682183872151,0.8903682183872151,0.9541460590930407,0.9636466692650727,0.9490103318430111,0.832812994586686,0.9555150639099138,0.7899046635932475,0.8903682183872151,0.8903682183872151,0.9467430395048607,0.9143017900694848,0.9225054592620198,0.832812994586686,0.9371575666349166,0.9500046253619749,0.896623733255672,0.8903682183872151,0.8903682183872151,0.9392131375012887,0.9910072074816876,0.9896444911751405,0.9435732505580708,0.9547537879591328
Pulaski-Lake,0.971651901505533,0.9530130794894013,0.971796773390618,0.9910906058557069,0.9745918196595287,0.964745865103073,0.9723502972502448,0.9413085995550478,0.9251978993413167,0.9717452823830786,0.9965084793020177,0.9498049512123848,0.9182634184201695,0.9563048794866587,0.9557318422018903,0.9336728187506876,0.9154619571327328,0.9443396215559051,0.9634362344983474,0.9853974509098431,0.9520818042617948,0.946573024369693,0.9901514848695461,0.9773493111413161,0.9872763067524255,0.9692543821132293,0.9504003399510502,0.989184130823299,0.8979449981646961,0.9886129933359793,0.9819249877252725,0.9493191695282593,0.9709082278860042,0.9192386264917695,0.9530130794894013,0.9668339437787207,0.9081547038958941,0.9511018895929044,0.9677343948926408,0.9530130794894013,0.9541065328384558,0.9146338552903529,0.9074680265320957,0.9110935140378044,0.9533763546133386,0.9125513793390033,0.9530130794894013,0.8513711388979265,0.8383532716394521,0.938765346407469,0.880161808564741,0.9530130794894013,0.9530130794894013,0.9530130794894013,0.9296939247703921,0.992203578878588,0.9785866583588374,0.9503639882073285,0.9644353470739672,0.8576936563287693,0.9327867711880917,0.9399147494244608,0.955088197933632,0.9205882974996576,0.9605006431829124,0.9609759526423898,0.9562762697029487,0.9849951572437574,0.991217219183013,0.8827370678040168,0.982022434530373,0.9440827466348819,0.9864388216883129,0.9736754269598346,0.9745216618133327,0.9531179071603898,0.9684666970527214,0.9833301449913519,0.9692635780118865,0.9810858727534475,0.983783701096277,0.9497204723228092,0.9460808556564962,0.9814972831031484,0.9974872070125342,0.9712269410644625,0.9530130794894013,0.8792215253936907,0.9818650782342526,0.9059203593636357,0.9676887589464728,0.884705328442235,0.9168368662058858,0.9792853794822979,0.9530130794894013,0.9530130794894013,0.9815852932613637,0.9669535255674041,0.9530130794894013,0.9296939247703921,0.9755885151166546,0.9530130794894013,0.9508978403231301,0.9974819846984005,0.958135832750745,0.94590280426495,0.9995122098237835,0.9831260531205129,0.9919247296525915,0.895597100208741,0.9764455550105927,0.9506406363477256,0.9530130794894013,0.9698095849498033,0.9663828762395302,0.9634362344983474,0.9365398148839452,0.8924255424559866,0.9805695702584307,1.0,0.9530130794894013,0.9530130794894013,0.9255844832884481,0.9579283776555537,0.9471539578217404,0.8576936563287693,0.974074417916224,0.7380032441930091,0.9530130794894013,0.9530130794894013,0.9241245010324096,0.8959495693210903,0.9386418368007822,0.8576936563287693,0.94367992576956,0.968143658609981,0.9352638661102317,0.9530130794894013,0.9530130794894013,0.9246777281598835,0.9894350614710338,0.9903952454114053,0.9222264660369406,0.9739214459438527
Central-Evanston,0.9091941788502169,1.0,0.8909492670369319,0.9566101472022314,0.8957467102991814,0.8960552303393321,0.9003790006032696,0.8567218038170985,0.8368876593387663,0.8952332544090698,0.9342045644666264,0.8565120698579335,0.8294283385265281,0.8580610041216715,0.8768965230632594,0.8547234295573468,0.8237030404755622,0.8662072001516927,0.8706761040580514,0.9104532692265946,0.8664269538303618,0.850997381828071,0.9248053754310468,0.9249598565002685,0.9072785745248316,0.9031292509644763,0.8872123973475148,0.9129973823403268,0.8125303881391497,0.9257812125703779,0.9452144409954678,0.878204704412737,0.8967019891906953,0.8089447008630063,1.0,0.8886662313321935,0.8142617303213627,0.8557613009961832,0.8871650136370672,1.0,0.8639276797648137,0.8264798895886554,0.809142386420873,0.821046715133327,0.8724026964365416,0.8458670255033015,1.0,0.7711374519762403,0.7512148295635546,0.8506983991408403,0.7749956611325882,1.0,1.0,1.0,0.84033457358083,0.9203973640388478,0.8857984385558321,0.869502075387735,0.862032602609784,0.7691457239990565,0.8411374361921776,0.8552007129597514,0.8753776045237023,0.829981013754916,0.8886593289325652,0.8757929765730462,0.8674730188716129,0.9322619168368108,0.9278038780698715,0.7813820475315245,0.8943001694083867,0.8630402939708524,0.9170807201383449,0.8963722048553658,0.8806266818615719,0.8907655927182273,0.8948607965193248,0.9443887696665851,0.8874212282661864,0.8968240449088031,0.9392155742104049,0.8577158321332222,0.8532890846946946,0.9165557547565772,0.9506497379933944,0.8806423056319389,1.0,0.7938209169600275,0.9102652657127304,0.806855731361538,0.8836147337885345,0.7760982894630193,0.8350584725798679,0.904946699510153,1.0,1.0,0.898977940131587,0.9003185079412616,1.0,0.84033457358083,0.8917975573483895,1.0,0.8490657681907382,0.9395589559124823,0.8822994170176918,0.8363611002410811,0.9579904398380397,0.9166235171682202,0.9350266248406912,0.7926690183301456,0.8831662235763422,0.8770976876995183,1.0,0.8967375286726357,0.9014520633422951,0.8706761040580514,0.8641982913809864,0.789881804812811,0.8903682183872151,0.9530130794894013,1.0,1.0,0.8395869673070636,0.8720976114696369,0.8652998621403606,0.7691457239990565,0.8906345507014403,0.6372023246886008,1.0,1.0,0.8327301952607942,0.8231972759300116,0.8460842549323159,0.7691457239990565,0.8600901282724437,0.8842700793804893,0.8636209012897992,1.0,1.0,0.8325630724060867,0.924294628728433,0.9232034806918973,0.8342518656609877,0.9142804614219061
Foster,0.9091941788502169,1.0,0.8909492670369319,0.9566101472022314,0.8957467102991814,0.8960552303393321,0.9003790006032696,0.8567218038170985,0.8368876593387663,0.8952332544090698,0.9342045644666264,0.8565120698579335,0.8294283385265281,0.8580610041216715,0.8768965230632594,0.8547234295573468,0.8237030404755622,0.8662072001516927,0.8706761040580514,0.9104532692265946,0.8664269538303618,0.850997381828071,0.9248053754310468,0.9249598565002685,0.9072785745248316,0.9031292509644763,0.8872123973475148,0.9129973823403268,0.8125303881391497,0.9257812125703779,0.9452144409954678,0.878204704412737,0.8967019891906953,0.8089447008630063,1.0,0.8886662313321935,0.8142617303213627,0.8557613009961832,0.8871650136370672,1.0,0.8639276797648137,0.8264798895886554,0.809142386420873,0.821046715133327,0.8724026964365416,0.8458670255033015,1.0,0.7711374519762403,0.7512148295635546,0.8506983991408403,0.7749956611325882,1.0,1.0,1.0,0.84033457358083,0.9203973640388478,0.8857984385558321,0.869502075387735,0.862032602609784,0.7691457239990565,0.8411374361921776,0.8552007129597514,0.8753776045237023,0.829981013754916,0.8886593289325652,0.8757929765730462,0.8674730188716129,0.9322619168368108,0.9278038780698715,0.7813820475315245,0.8943001694083867,0.8630402939708524,0.9170807201383449,0.8963722048553658,0.8806266818615719,0.8907655927182273,0.8948607965193248,0.9443887696665851,0.8874212282661864,0.8968240449088031,0.9392155742104049,0.8577158321332222,0.8532890846946946,0.9165557547565772,0.9506497379933944,0.8806423056319389,1.0,0.7938209169600275,0.9102652657127304,0.806855731361538,0.8836147337885345,0.7760982894630193,0.8350584725798679,0.904946699510153,1.0,1.0,0.898977940131587,0.9003185079412616,1.0,0.84033457358083,0.8917975573483895,1.0,0.8490657681907382,0.9395589559124823,0.8822994170176918,0.8363611002410811,0.9579904398380397,0.9166235171682202,0.9350266248406912,0.7926690183301456,0.8831662235763422,0.8770976876995183,1.0,0.8967375286726357,0.9014520633422951,0.8706761040580514,0.8641982913809864,0.789881804812811,0.8903682183872151,0.9530130794894013,1.0,1.0,0.8395869673070636,0.8720976114696369,0.8652998621403606,0.7691457239990565,0.8906345507014403,0.6372023246886008,1.0,1.0,0.8327301952607942,0.8231972759300116,0.8460842549323159,0.7691457239990565,0.8600901282724437,0.8842700793804893,0.8636209012897992,1.0,1.0,0.8325630724060867,0.924294628728433,0.9232034806918973,0.8342518656609877,0.9142804614219061
