,Cumberland,Oak Park-Lake,Austin-Lake,Ashland-Lake,Clinton-Lake,Grand/Milwaukee,Chicago/Milwaukee,Damen/Milwaukee,California/Milwaukee,Belmont-O'Hare,Montrose-O'Hare,Chicago/Franklin,Western-Ravenswood,Francisco,Addison-Ravenswood,Paulina,Damen-Ravenswood,Montrose-Ravenswood,LaSalle/Van Buren,State/Lake,Lake/State,Harrison,Jefferson Park,87th,79th,47th-Dan Ryan,Sox-35th-Dan Ryan,Cermak-Chinatown,Cottage Grove,King Drive,Halsted/63rd,Ashland/63rd,47th-South Elevated,Roosevelt/Wabash,O'Hare Airport,Belmont-North Main,North/Clybourn,Loyola,Noyes,Howard,Kedzie-Lake,Morse,Diversey,35-Bronzeville-IIT,Main,Granville,Thorndale,Wellington,Fullerton,Dempster-Skokie,Davis,Dempster,Washington/Dearborn,43rd,Indiana,Irving Park-O'Hare,Cicero-Lake,Monroe/Dearborn,Quincy/Wells,Argyle,Kimball,Kedzie-Ravenswood,Irving Park-Ravenswood,Illinois Medical District,Western-Congress,Austin-Congress,Cicero-Congress,Library,Logan Square,69th,51st,Midway Airport,Kedzie-Midway,Ashland-Midway,Halsted-Midway,18th,Damen,Western-Douglas,Central Park,Pulaski-Douglas,Kostner,Cicero-Douglas,Morgan,Oakton-Skokie,Cermak-McCormick Place,Washington/Wabash,Chicago/State,Grand/State,Sedgwick,Rockwell,Pulaski-Congress,Oak Park-Congress,Harlem-Congress,Pulaski-Midway,Kedzie-Homan,Forest Park,Monroe/State,Harlem-O'Hare,Ridgeland,Laramie,California-Lake,Western/Milwaukee,Addison-O'Hare,Garfield-South Elevated,Western-Midway,35th/Archer,Polk,California-Douglas,Kedzie-Douglas,54th/Cermak,UIC-Halsted,Clinton-Congress,LaSalle,Wilson,Armitage,Central-Lake,Pulaski-Lake,Central-Evanston,Foster,Conservatory-Central Park,Sheridan,Addison-North Main,Clark/Lake,Jackson/Dearborn,Clark/Division,Linden,South Boulevard,Jarvis,Bryn Mawr,Merchandise Mart,Washington/Wells,Southport,Adams/Wabash,Jackson/State,Rosemont,Harlem-Lake,Division/Milwaukee,95th/Dan Ryan,63rd-Dan Ryan,Garfield-Dan Ryan
Central-Lake,0.160650389833811,0.7071505489873909,0.9007678709294569,0.29644555326597305,0.2174630123804465,0.23334181332414486,0.25478446249777126,0.3176332616231535,0.3605359641335748,0.34548488181764664,0.2862606973186233,0.2009833704497194,0.1999955783958652,0.21911623198151892,0.22552111638467673,0.22522679948511548,0.18525924267967142,0.19092833108312282,0.19046220854641926,0.1831769196319916,0.18306781330010416,0.17982203013960366,0.25331842447222613,0.047431494509521145,0.05813615985094551,0.12381487145841975,0.1490090359796108,0.17343292245912645,0.07105741250001343,0.07741129855259975,0.09715239438832211,0.11265197369980544,0.10850334419126643,0.17481264153246162,0.1049397624469616,0.19608382330158847,0.22664583168458827,0.1030205147653627,0.050152633247088206,0.08614921768726322,0.47980222535775696,0.09623499467688183,0.20725941051366517,0.14208411474106641,0.07208787246620318,0.11225970571553595,0.11727407449439209,0.20212790764108368,0.21852872655698286,0.08180506675083578,0.05910386659683702,0.06428726983928829,0.18659767839671154,0.11630096991923888,0.12501811414297598,0.31042259571201825,0.7722893522918111,0.18604455309269008,0.19578728871796144,0.1442366966326102,0.22850396347987573,0.22914094599109597,0.20770913487271453,0.31795462412124986,0.378778841912238,0.7374321107385509,0.6960990292502207,0.1824304643538564,0.3713984392050575,0.07345340059429663,0.10083778044709793,0.18352000468440613,0.20945209998273423,0.23043793069620935,0.2031198057592501,0.2769471988366075,0.292215671676905,0.3228701444058177,0.4347241217011087,0.4717588856728504,0.5051219900731424,0.529555699288577,0.24702655459270775,0.10030854471069406,0.1643477241376595,0.17928710730832775,0.18274980902202115,0.1833826773612219,0.20166061986539385,0.2082142594052392,0.5822795141719725,0.6657031251813645,0.5723775377914138,0.2168093338515059,0.4651947071997182,0.5106276339972599,0.18224836855863996,0.1915655488013859,0.8010506364501856,0.8769023155067449,0.42468488444781627,0.3416076769425461,0.31905920511999136,0.0937123078682157,0.18385982315183477,0.24257008231627583,0.29759928928313745,0.3573739985748284,0.39760708256810906,0.5503434909407431,0.2364547545231893,0.21274573427270543,0.18998365879462237,0.15956335643442332,0.22739142433271667,1.0,0.6085527970130614,0.046319194241880815,0.053508940812827775,0.5453370165129869,0.17420328922811557,0.1832156451743807,0.19018840135892864,0.18525172425318134,0.18728885460994235,0.04088615911786247,0.07821724826804029,0.08822613312306579,0.12768270538532392,0.19756915806816752,0.1969401987032473,0.2095660079517075,0.17844769122197918,0.18142191883283962,0.14093131149804616,0.6298970349900794,0.2868286356035265,0.03959309596260408,0.08895498985592341,0.10584791702425064
Pulaski-Lake,0.11775414897973172,0.43065092585498127,0.5483182699487997,0.48683968996014854,0.35704263755059745,0.3817246825093954,0.4139707420557972,0.48976007730951854,0.4981615007696473,0.4133280203768877,0.2798315718813754,0.3271548053364773,0.24476405279402508,0.25609556834588165,0.3037222987777524,0.3097820561202751,0.23371857628449358,0.24615959058054174,0.3128097544854762,0.30073805852729113,0.3006460188593971,0.2950903057300184,0.22974729028829483,0.06288312002028146,0.07849227100778773,0.18306496663551555,0.22988051710906815,0.27843217128454023,0.10290852683013292,0.11071930494655641,0.13268550431657747,0.14787421931881387,0.16251017162681766,0.28574142874905784,0.06979948516836894,0.28362456821519655,0.358234987713,0.1269556993874497,0.05527385936951566,0.10073055408103072,0.7884255817651379,0.11598137085410282,0.3063415032944882,0.2203783141634187,0.08174925939995352,0.14070042475948372,0.14794768956239213,0.29571312972073016,0.33074230263595356,0.07798662405095014,0.06562936587867799,0.07203560908234374,0.30655920904117906,0.17648216418328655,0.19113130360444583,0.3283052459602998,0.7879640909233293,0.30571632658358766,0.3216729309719965,0.1886182972843926,0.2545684724782541,0.2605091491449088,0.27330146096327557,0.5200208415837595,0.6165941865432975,0.5083549952435809,0.7166251390294832,0.2996452797499802,0.4680224514913861,0.10164077022246085,0.149153019289008,0.1948599439260408,0.2564280271471952,0.34638259830872964,0.3185342846917298,0.4369816417902176,0.452171699426675,0.49073806220172406,0.5863931100127882,0.5944120541837157,0.5882113458732106,0.546600873874799,0.405612364145993,0.09668047974400305,0.2643332204114578,0.29454141539745976,0.29775239014660326,0.3001189832352084,0.3206785587809524,0.2500498275821084,0.8270274032171364,0.4298770438620184,0.3593450742798412,0.24428041216646026,0.7408013090735215,0.3176473050332934,0.29947795918432263,0.14971920005968536,0.4877351744943562,0.693894681397,0.6978509183711934,0.5015964574365911,0.3592174089754934,0.13695857996341362,0.24061847520113142,0.34187413415316603,0.4844036873308637,0.5291533287788638,0.5648401792828467,0.509075829045669,0.3878326583945034,0.34912756269554507,0.3118976495188629,0.2136789925387539,0.35125040060234586,0.6085527970130614,1.0,0.05062740611019762,0.0591226281627185,0.896116764489173,0.2412734805070623,0.2589988434010848,0.31225141119251026,0.3043523562115739,0.3021572650884773,0.04401746278891512,0.08946619037502987,0.10446987977436335,0.16329658122491997,0.3238706150387738,0.3235807234109356,0.2932606455323688,0.2932242565321122,0.2980646813011557,0.09935799965691339,0.38365311235057453,0.45690686012602844,0.051754823203615595,0.12450063283301852,0.1520424875422904
Central-Evanston,0.10153052218709087,0.040523118441342314,0.04465953244791881,0.05215950177089216,0.05043268010911831,0.05580965432654481,0.061281944500640624,0.07856159424309861,0.09584625666577569,0.12246190573635166,0.15986422298734357,0.059458105621446454,0.19967325557751248,0.1970324606894294,0.14484685679600834,0.1366403270195218,0.19982411641680195,0.1845744630644204,0.042670230028888194,0.048695991977539814,0.04797162523450006,0.040320789729520745,0.16610308192309312,0.004223881158241138,0.005402860903512702,0.014499440328961928,0.02033203007937169,0.02907041057513861,0.008422741841732119,0.008594324557306748,0.008881294077893523,0.009051206840172334,0.013866195203574265,0.03615487912579632,0.04955696893163463,0.124260851440919,0.076820730616373,0.33966100814478445,0.9065711427334279,0.46923330809683395,0.051221587478220136,0.38746637112368354,0.11084661716556578,0.020277391557358807,0.6013024673173653,0.30014460272166626,0.2842171236410804,0.11697179141174148,0.09780794462409514,0.4013550396797984,0.7638052945632375,0.689824427371994,0.04693828992241607,0.015599338204153178,0.017108347745854718,0.1485643697445219,0.049118756995090364,0.04511156913116272,0.04420031681799247,0.21682723189566575,0.1981428349979027,0.19430289159967093,0.16386864735269382,0.04472207926975412,0.044783693058447836,0.034252024865908406,0.0386247480267762,0.04230744938547715,0.10748222010630462,0.007248541195056433,0.012348525526478919,0.009890622066094291,0.013774636557093553,0.024471355798613776,0.02713096464700411,0.0333019411102815,0.03161691798542561,0.03161964350018438,0.030828381313049328,0.030334773961357028,0.029782031064361163,0.0281247016835228,0.05136278436592166,0.37547936026286727,0.028707569169288,0.04654627589404383,0.05805695573072098,0.05356893461242992,0.0747069937493223,0.19894603957718285,0.04195452143851294,0.03270444747655394,0.030930625295085622,0.012545317106694029,0.04354607912077882,0.029559980888521745,0.044930551617706746,0.131820005150747,0.04269604923886456,0.048011852211982634,0.05154041276238911,0.08748521881619913,0.14007843059582628,0.011035918170528092,0.013936336740923028,0.02098892078181122,0.04170069714750822,0.03150022804762021,0.03121244166468705,0.027191713649453112,0.04340049844346335,0.04269418878832808,0.041792616889853626,0.18657635948868936,0.08749137100865602,0.046319194241880815,0.05062740611019762,1.0,0.8488303662846608,0.05101670006585628,0.1564506052066884,0.14076062206389653,0.04911386756272551,0.04331088751907209,0.06582615404132366,0.8490955219301111,0.5454741071614658,0.44112316176235467,0.2549878664690905,0.052165219022499806,0.04713736771827771,0.13549279422022123,0.043849886216369253,0.043088195318460504,0.08097014557933363,0.03848213772358126,0.07011740263818649,0.0034143619636408046,0.008921638266049144,0.011375248670450732
Foster,0.1085966968455932,0.046402283463889034,0.05145850527070154,0.06141722504018677,0.05941056395720775,0.06574849814525964,0.07219316438725805,0.0924454727228914,0.11246336515771546,0.14304045479182406,0.1833643804541765,0.07002241832189786,0.23456609269684212,0.23052457243188595,0.17053153999033407,0.16091680744709885,0.23519067040445826,0.2173238597338129,0.05025521720902416,0.05733419083212922,0.05648222405000172,0.04748141049664822,0.18773213712997347,0.004975999495703278,0.006364995700962187,0.017081634990403077,0.023952168042395035,0.03424363921589503,0.009920424389872937,0.010124229583012307,0.010461106945103564,0.010654533924700484,0.016333538505302437,0.04257775272738549,0.0520451062359357,0.1463732224692217,0.09049838893113654,0.39951474824135463,0.9342699564420364,0.5526350318712313,0.06004481088442891,0.4559866190585401,0.1305784101839951,0.023886086124628402,0.7083847676385164,0.3531282890947087,0.3344690970416623,0.13779110264566435,0.11522285918599735,0.4163224651405825,0.8991566544227902,0.812621195496774,0.05527183914377358,0.01837443788691451,0.02015232501986669,0.17207783316206526,0.05708736104427022,0.05312260817958709,0.05206005870262299,0.25534361332508304,0.2306479352776124,0.2266755370321776,0.19293493417544916,0.05263317384801126,0.0526341331932248,0.039531927912299536,0.044941654455632064,0.049820531708844214,0.12574638604898267,0.008539432031028181,0.014546202555159827,0.01156688814635213,0.016167980469917,0.028810705609663173,0.0319608608226232,0.0392022208206129,0.03720131607437495,0.03717588800285361,0.03611179487193233,0.03547892090440283,0.03477660520933633,0.032766663252485846,0.06050882704596663,0.40359586453488194,0.033812232028374606,0.054800562536826594,0.06834127418128827,0.06306479133901442,0.087977325576926,0.23335472043399128,0.049019341290687364,0.03757889129900384,0.03536812846022946,0.014692453658790832,0.051058497085091685,0.03368756870096939,0.05290501376630416,0.14332350550629205,0.04904940485271719,0.05563954836447598,0.06051223508977007,0.10282426765595022,0.163089888248977,0.013000297972483057,0.01638678997694857,0.02468627461805492,0.04909105404589847,0.03699841128870788,0.036611837222297376,0.03160364384145137,0.051129014719635685,0.05029584935545547,0.04922225862494831,0.21975224003220287,0.10307141562863292,0.053508940812827775,0.0591226281627185,0.8488303662846608,1.0,0.05968960453423934,0.18427144995146047,0.16579567727563052,0.057835517262377366,0.051003783197548766,0.07749076825790435,0.7224241389310464,0.6426154891087006,0.5191937158318773,0.3001799488904926,0.061434740854466444,0.05551734361968891,0.1596178607607968,0.0516292686605459,0.05073750345770901,0.08590696786949369,0.043930311841652026,0.08257327265519773,0.004022277377944152,0.010510389910072068,0.013401066071398465
Conservatory-Central Park,0.10885983434335779,0.3859515393843055,0.49137075918363005,0.5430830734214608,0.39827113228231703,0.4251658323315507,0.4597624570409167,0.531642724951754,0.5186968125689346,0.41533879441667465,0.27107503186025667,0.3637573895275092,0.2505270428915478,0.2589057104039931,0.3179950656058007,0.32623707306965016,0.24127262153678233,0.25541300853463345,0.34903012456012894,0.335467474781701,0.3354035309672993,0.32918044134098357,0.2198858637303266,0.0664355811530995,0.08324402010515368,0.19818253533507776,0.2516971506920486,0.3084494449330403,0.1110239779124385,0.11903075258650617,0.14082093369502716,0.15523679228697268,0.1766571556076237,0.31836329576480954,0.06350178072262515,0.3035917607356226,0.39398391521932047,0.1310205939485171,0.055786263335967604,0.10278539505693234,0.8798245646482753,0.11911171631900387,0.32984656817242786,0.24172027597746124,0.0829105015037994,0.14571611328759934,0.15341819315352034,0.3175001712265614,0.3585823787254103,0.07609966325137113,0.06630548365542288,0.07290011145098951,0.3420545658394183,0.19249631122527938,0.20886158842182,0.3223963577717142,0.706107837806795,0.3411541542930674,0.35895401697846147,0.19702636296076903,0.254403133314974,0.2615090389018029,0.28473712128213136,0.5791745802860998,0.6846459387199424,0.4596387915034748,0.6601129062656038,0.3343501863144363,0.47464812444058935,0.10836842851670175,0.16162825595403416,0.19375274867538322,0.26289445227455893,0.37511680984296797,0.35002823717072407,0.4801492533283497,0.49297683277832843,0.5305266798582068,0.600602131076144,0.5941642760540641,0.5750710459336008,0.522488871871913,0.45245395506865527,0.09445289966354138,0.2930317755875425,0.32864211759159273,0.3312119873397878,0.3343784075638677,0.3536272887645331,0.25462088343293526,0.8078694441547759,0.38735536393201014,0.3231660497063858,0.24550825348871186,0.8056812422287891,0.2854458850217059,0.33419182461379604,0.13986247186887768,0.4370943571267748,0.6218108838237839,0.7787207764535748,0.5337641484922317,0.3571014346391151,0.1479757968736598,0.2512851568655303,0.36283172591266094,0.5385046573773425,0.5649085194137747,0.5914210268615531,0.47862701058227936,0.4325439345061384,0.3894538311645777,0.34797147107221216,0.2243688328543976,0.38324332136220085,0.5453370165129869,0.896116764489173,0.05101670006585628,0.05968960453423934,1.0,0.25541765529781824,0.2756032277730697,0.3483096738720252,0.3396234045040763,0.33494251714151735,0.044225114004339934,0.09087735595970861,0.10690094070639933,0.16979717346772644,0.3610521382329736,0.3610619128323504,0.3106714378269541,0.32721645024870466,0.33260830184489065,0.09126795187260432,0.34384219786607517,0.5031186298833444,0.054520354252476186,0.13302439501017066,0.16343314881994492
Sheridan,0.0995296398184959,0.13097574166500636,0.16023829251948213,0.3204889745359222,0.32193212432809326,0.3551049761354108,0.3864044611397374,0.45993223073681233,0.4789885764450073,0.4713691242456406,0.33344042748805686,0.37985730022102593,0.630463768577044,0.5434413393961004,0.7650402437822621,0.7733799359810095,0.6988605141460107,0.7546560080032989,0.2727088024305824,0.3104551215001456,0.30589466403635396,0.25749649688727033,0.26378956363563705,0.026828458973657338,0.03434634832791448,0.09236469672335323,0.12975011799543923,0.18574653561675927,0.05383591131745757,0.05489200194809903,0.05597495652139245,0.0559642842524332,0.08861153237586883,0.23097225352103865,0.046657435176912135,0.7930275093533281,0.48962246030140727,0.45698673624018393,0.17251008142461355,0.33341530567792405,0.27070235747719607,0.40266521368077496,0.7064573450683308,0.1295578476314903,0.2598844267389304,0.5171306875262516,0.5469424275416199,0.7459464762943511,0.6224868958361967,0.15854515874700992,0.20443916596161954,0.22652739040423345,0.29963951482218837,0.09970104460743438,0.1093369402890303,0.4011339946749249,0.2090929670628734,0.28806412101031414,0.2825180890347958,0.7208657075858261,0.4709297817627092,0.4998095157301418,0.7814081843543645,0.2701432764298314,0.25825880203476975,0.13150122262587596,0.1735284676543745,0.2701651302372345,0.4632402790033548,0.04612637968707435,0.07889895242908038,0.052948539146096464,0.07914411086755399,0.15108805715112883,0.17149439202066605,0.20402215042280614,0.19087326560290452,0.18646556569684244,0.16490042654459428,0.1564449102404379,0.1481197879054369,0.13345568459035015,0.32484691693375617,0.1925591634848431,0.18349140084694812,0.2966123022630823,0.36899371598102704,0.34103209831477,0.4770813973291978,0.592325140396661,0.20636782067134243,0.11596956530957082,0.10107976617262765,0.06879532981809783,0.23438715749104064,0.09161986877208585,0.28670282425716886,0.1421114288524608,0.14550223431127773,0.19210408718093325,0.2853831363884152,0.4784101425108078,0.4509208137585619,0.07049606328944917,0.0834919877548844,0.12603056098807588,0.2549462865770707,0.1805751286716516,0.1727630627350393,0.12289135934306593,0.2749116337409138,0.2723503589475052,0.2671104877340393,0.8385294287641745,0.556181470769019,0.17420328922811557,0.2412734805070623,0.1564506052066884,0.18427144995146047,0.25541765529781824,1.0,0.8995890636342443,0.3136038946632678,0.2766341462761336,0.4185068871143768,0.13319736676338612,0.2864020807105202,0.3541199015946076,0.6112289446254336,0.33330769194837906,0.3012723356628129,0.8221324613190891,0.27963902689102493,0.2750428514514232,0.07716214794490396,0.11859480281109505,0.4304169595817025,0.021671016475403985,0.056695106577001726,0.07236916975762986
Addison-North Main,0.09556732040655304,0.13642015362300544,0.16798634919796865,0.35462040950122103,0.3578641897208315,0.3946443405809808,0.4289158071058499,0.503245758786938,0.5075698497855982,0.47774136291529473,0.32271488351879213,0.4220456193181255,0.5889601126102105,0.5135077257130898,0.771211126995656,0.8017235846047064,0.6448435588434288,0.7012737268405305,0.3030637908759842,0.3447311883996772,0.33968618457936406,0.2860747809699045,0.2531628291639772,0.029819116071776695,0.038176187538345084,0.10266983921404989,0.14423245458356537,0.20647251085829912,0.05983450077090073,0.06101811148254209,0.062184866076673846,0.06208778078391413,0.09849644383718635,0.25663877938638446,0.04519641998072526,0.8811266353865752,0.5441792251549427,0.4111598016754856,0.1552058174783688,0.2999732622836694,0.2938815411751121,0.36223340175375224,0.7848453771334977,0.14401430546273133,0.23385224714425926,0.4653162495652526,0.4921244719979802,0.8287445157540335,0.6915114372368165,0.14476514071234492,0.18395735881768122,0.20383137155980388,0.3328456586984931,0.11081921494059767,0.12153254084667586,0.3930315653868614,0.2220880180920417,0.32001943060084476,0.31399588847874293,0.6484899086011394,0.44651808138074345,0.47443891212046135,0.750309942832735,0.29841872412031734,0.28366930601556883,0.13914976076120364,0.18588924004413604,0.3001407818475782,0.47904263380087003,0.05127148967720949,0.08770235473701914,0.058050050487312786,0.08723599989115727,0.16750001996212008,0.19051914191309213,0.22591600317588703,0.2110449620268131,0.20565472353440983,0.18004661240322387,0.17021027263976413,0.16060636954418328,0.14413197926421437,0.3607955152050128,0.17634581814907838,0.20393550840446076,0.3293280301235472,0.4093571274108226,0.3785234918668818,0.5299312847218615,0.5563548417319546,0.22281928028545872,0.12200612396430394,0.10575422175525225,0.07553734929180694,0.25543727874530103,0.09553735548418811,0.3184409301280548,0.13609460979924315,0.15203410819231558,0.20298670268485067,0.3115415337612912,0.515942093517578,0.44686781496082134,0.07836319514610232,0.09236275554536985,0.13937779567295028,0.28210437836269475,0.1985606700810819,0.18928115685317,0.13217580156021622,0.3054150960680676,0.3027429867329788,0.29685036900549167,0.7543824377062607,0.6178295054720186,0.1832156451743807,0.2589988434010848,0.14076062206389653,0.16579567727563052,0.2756032277730697,0.8995890636342443,1.0,0.3483800069134028,0.30734819426033394,0.4642487296563479,0.11985047523292587,0.2577243730268944,0.31856646502506714,0.549925457297426,0.3703546400216732,0.3348155165406696,0.8723909173027982,0.3105482973181351,0.3055232344210412,0.07430201280496908,0.12318978997556328,0.475508074967171,0.02408613675958124,0.06301499617351285,0.0804397166978559
Clark/Lake,0.04868579693407198,0.13451484408965286,0.1713235609504421,0.6413538406723247,0.8745493628752739,0.7990541155710189,0.7084890475757069,0.4983671342102067,0.36492540276372537,0.26623657156333314,0.1546905866507498,0.8250888972093254,0.22215019395623944,0.20480220080583178,0.31815505996548693,0.3413837901988335,0.23373995501863065,0.2551032205009237,0.8635220053125663,0.9631278280669195,0.9600094444335208,0.8209569878346555,0.1193924714950882,0.08382246167551922,0.10740501120198075,0.2886561499000266,0.40702037368746025,0.5850294232009036,0.17126489778569476,0.1736760456359713,0.1710289155935509,0.16431195563052295,0.28087335024997595,0.7358724787977252,0.025459078903175187,0.39369066210410436,0.6260483798003433,0.14419183413766096,0.05416417603737622,0.10465232386440941,0.3956592446213829,0.12666229352036468,0.43980226211199414,0.40943199468107605,0.08152661461079966,0.1632624731449091,0.17255137933700448,0.4175169334369767,0.49553671555157586,0.05333848340487213,0.06413915612211081,0.0710693557525271,0.9550592677133348,0.3163582712106578,0.3465378015140161,0.19395370638610732,0.2462062014746823,0.9185090064819774,0.8862049504483249,0.2264993441188884,0.18434371973783586,0.19490468705882913,0.2846067136838093,0.5736063611369137,0.4826711293616846,0.16308765618037444,0.2401112627960916,0.861415292916726,0.30126980664828223,0.1444009480606745,0.24986490413213036,0.1224727937584262,0.19830872437584285,0.4172381811649755,0.5095038641575964,0.5180439516332588,0.46903575147901017,0.42957249488047616,0.31369396503151525,0.2821857549448503,0.2549287470481506,0.21959927790708106,0.7698226044248241,0.0657414237924765,0.5825057215176174,0.9312953419331933,0.8325580220464591,0.901345035728846,0.6573230756302456,0.2149028132573768,0.3063622167001717,0.1364160056971334,0.1132849239310028,0.16121073271736278,0.3893027817790191,0.09987880607120722,0.9128647635408942,0.06669104190239558,0.1523663540874389,0.21688417000875784,0.44703346202012656,0.42434637644081125,0.2261245821299513,0.22304713715232577,0.2258728597315431,0.3295810113873508,0.5884258131739012,0.38951907597952146,0.3479791875702118,0.19250739494350508,0.7513553433911134,0.8113397824567141,0.8454378922179476,0.2630409751699069,0.5496168212046704,0.19018840135892864,0.31225141119251026,0.04911386756272551,0.057835517262377366,0.3483096738720252,0.3136038946632678,0.3483800069134028,1.0,0.8815936979376823,0.7410253802406033,0.0417938694222142,0.08983530972206508,0.11129852944872706,0.1925366217072379,0.9366704470724222,0.9398492173236528,0.35403613306648446,0.8883863422260628,0.8768790620522486,0.03913762507022354,0.11982515607311366,0.5910414713940576,0.06766200983169621,0.1766369546569691,0.22573611005092264
Jackson/Dearborn,0.04471997841444156,0.13122151296677778,0.16695831132203942,0.6197868457404541,0.8208640064424039,0.7328181320203234,0.6475742992194676,0.4544863916843446,0.332491004715154,0.2412752391655505,0.14004191448696784,0.7282311054190718,0.19711431133043247,0.18244296155235545,0.2822577877079808,0.3026894004301549,0.20686846875909828,0.22573263732817103,0.9635325709014707,0.8817548663572351,0.895195385275356,0.9306700106559359,0.10822282884799783,0.09498139083737608,0.12170471877197897,0.32685840151301143,0.46090192215945514,0.6622485032461947,0.1942622034113621,0.19697188429361429,0.1931973208338391,0.1845644391505927,0.3185639254258028,0.8346801442407331,0.02370270776691287,0.3474822130971423,0.5551844147646002,0.12712871778216003,0.04776362487014492,0.0922915327378196,0.3859919633869911,0.11168387866156498,0.38844087233251773,0.4641654455569023,0.07190427603857132,0.1439429095592738,0.1521363540623731,0.3686297440438891,0.4381982275923858,0.047421942060591596,0.056567381120424524,0.06267950303641893,0.9211633479851677,0.35882713960970725,0.39302104171563457,0.17543907871446368,0.23983131289535486,0.95929581817343,0.9460538881367809,0.1997454664579167,0.1647401801715458,0.1740330002701917,0.25211228490534837,0.5760762871501783,0.4820676597002965,0.16193723972241877,0.2389976985008751,0.9754083281711282,0.2742896368134048,0.1636268407722097,0.28338306868719326,0.13297986980378573,0.21693976868085157,0.459035265660635,0.5681871673881042,0.5521519565857717,0.49917855065983235,0.4528674720563442,0.32397131818476643,0.29015251069246767,0.26119257669009566,0.2245712706825675,0.736055061149248,0.05850312672198112,0.6605855146345716,0.9126452361105758,0.7371279772599748,0.8003231761377915,0.5797370202585272,0.1909937375386978,0.30466981284220307,0.13512527074387576,0.1119661950965531,0.17490857028357476,0.38810973833853296,0.09860406417779065,0.9544800707028201,0.06091810978042231,0.1485602505505732,0.21120092421841333,0.4358976645948905,0.3866816988371456,0.20434508727304493,0.2529563010625023,0.2499339726813974,0.3604229725689193,0.6019574207250498,0.407318554444445,0.3612696646813801,0.1962135542351898,0.775371622245893,0.8603598538790151,0.9489113774579979,0.23201271092614392,0.48692391386905776,0.18525172425318134,0.3043523562115739,0.04331088751907209,0.051003783197548766,0.3396234045040763,0.2766341462761336,0.30734819426033394,0.8815936979376823,1.0,0.6538069606053662,0.036858613010952744,0.07923518091177763,0.09814075092125074,0.16976816654136234,0.8295775445895538,0.9110385879920216,0.31314223438568695,0.9559474769906352,0.9792803790144572,0.03611148104866445,0.11693823314338246,0.5390293075156783,0.07666879564275195,0.2000271049708044,0.2556139454261169
Clark/Division,0.05690285588572079,0.13284251977035103,0.16888785302214504,0.5860579418050529,0.7216786520541476,0.7488685009135616,0.7259368010156143,0.5629043832885411,0.4236130665675278,0.3183102606356219,0.1872661797905889,0.8778092303117611,0.288109665166688,0.2615460675896341,0.411383492383441,0.4421778924082059,0.3065295127109846,0.33467371646620286,0.6401633508472886,0.7387364848875438,0.727568466894144,0.6096943035981492,0.14432132595806327,0.06211523444891384,0.0795908837649503,0.2139151932298734,0.3016236417430643,0.43354465307584766,0.12729856699457434,0.1288221234781093,0.12694596824156104,0.12272767008980354,0.20836565914714364,0.5462528872770067,0.028744783594405535,0.5223459350881396,0.7825183751156094,0.19358094699044381,0.0726035897205008,0.14016903269380207,0.37706848028339945,0.16987495253324858,0.5799157109518168,0.30347635309447507,0.10912826817390771,0.2191620787378838,0.23154757652855476,0.5523194952915048,0.6459519150974526,0.06900418170541266,0.08588111184522071,0.09515600905983249,0.7097053201718325,0.2347407712188736,0.2570267826138078,0.23476631510737367,0.2407443617867742,0.6815273150731992,0.6595352942178307,0.30316950401530446,0.23284084413803363,0.2468119868430352,0.37111933637535616,0.49602838478978406,0.43009530587656913,0.15395630827137277,0.2234346973263778,0.6396176454914899,0.35336577709179945,0.10700637549528891,0.18533586333266824,0.09663659026395961,0.15402194607395642,0.3188683469761874,0.38215366829748415,0.4108939895877087,0.37461056720233105,0.34960089604256084,0.2680179119081543,0.24397029986570157,0.22261020768929882,0.19318777383959881,0.67332837891697,0.0847295467706805,0.4319231119915113,0.7067074093660025,0.8816774996410298,0.8136480483871348,0.865491116187638,0.27689733560789204,0.2832940649489097,0.1298910061429613,0.1087074904736635,0.12715916420869192,0.3538425697433889,0.09624851614414888,0.680686692582476,0.07908194925529259,0.15034613408740632,0.21301950357470112,0.4224672107492481,0.4878875622153214,0.27389880012442597,0.16542181795430827,0.17216202732186622,0.2548834301908605,0.49140006845011425,0.32272206366934303,0.2933342308741887,0.17099641263178916,0.5950408494356797,0.6173426037410062,0.6267230730022159,0.3514460915710089,0.703372465827954,0.18728885460994235,0.3021572650884773,0.06582615404132366,0.07749076825790435,0.33494251714151735,0.4185068871143768,0.4642487296563479,0.7410253802406033,0.6538069606053662,1.0,0.055984565842750286,0.12021262261884032,0.14922321914928172,0.2581469525343642,0.7800355383611101,0.7039349623891139,0.46413119573259826,0.6652774613419629,0.6523163611933517,0.04521300976480447,0.11842290380615604,0.6491998149207087,0.05013970616840379,0.13090087568077846,0.1672881621380423
