station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal
41440,Addison-Brown,2023-07-01,"1,020.2",703.2,444.5,26587.0
41310,Paulina,2023-07-01,"1,492.1","1,097.2",707.3,39572.0
40360,Southport,2023-07-01,"1,930.4","1,882.2","1,201.5",55227.0
41210,Wellington,2023-07-01,"1,588.9",913.8,623.3,40087.0
40530,Diversey,2023-07-01,"2,816.1","1,951","1,229.3",73452.0
40660,Armitage,2023-07-01,"2,274.4","1,866","1,136",61634.0
40800,Sedgwick,2023-07-01,"2,437.5","1,999","1,330.3",66726.0
40710,Chicago/Franklin,2023-07-01,"3,853","2,510.6","1,559.8",98971.0
40460,Merchandise Mart,2023-07-01,"3,928.8","1,775.6","1,128.5",94225.0
40930,Midway Airport,2023-07-01,"4,948.5","3,093.2","2,595",130006.0
40960,Pulaski-Orange,2023-07-01,"2,757.1","1,599","1,175.2",70188.0
41150,Kedzie-Midway,2023-07-01,"2,059","1,309",990.5,53667.0
40310,Western-Orange,2023-07-01,"2,267.4","1,395.6","1,047.2",58609.0
40120,35th/Archer,2023-07-01,"1,670.2","1,049.6",770.5,43275.0
41060,Ashland-Orange,2023-07-01,"1,085.3",714,552.8,28592.0
41130,Halsted-Orange,2023-07-01,"1,341.3",940.2,683.5,35627.0
40730,Washington/Wells,2023-07-01,"4,370.9",990.6,648.8,96263.0
40040,Quincy/Wells,2023-07-01,"4,241.4","1,508.8","1,218",99680.0
40160,LaSalle/Van Buren,2023-07-01,"1,553",526.6,393.2,36052.0
40850,Library,2023-07-01,"2,298.5","1,868.6","1,263.7",62895.0
40680,Adams/Wabash,2023-07-01,"3,656.6","2,640.8","2,023.5",98477.0
41700,Washington/Wabash,2023-07-01,"6,893","5,329.4","3,793",187264.0
40260,State/Lake,2023-07-01,"7,660.1","6,501.2","5,137.2",216530.0
40380,Clark/Lake,2023-07-01,"8,755.1","4,666.2","3,877.2",221696.0
40900,Howard,2023-08-01,"3,082.7","2,581.3","2,159.5",89866.0
41190,Jarvis,2023-08-01,995.5,956,734.8,29659.0
40100,Morse,2023-08-01,"2,304.1","2,129","1,879.5",69028.0
41300,Loyola,2023-08-01,"2,841.9","2,792","2,161.5",85178.0
40760,Granville,2023-08-01,"1,989.6","1,723.3","1,403.5",58267.0
40880,Thorndale,2023-08-01,"1,783.5","1,608","1,223.8",52347.0
41380,Bryn Mawr,2023-08-01,"1,642.2","1,475.5","1,182",48400.0
41200,Argyle,2023-08-01,"2,698.9","2,629.3","2,036.8",80738.0
40540,Wilson,2023-08-01,"5,070.8","4,172.8","3,495.3",147300.0
40080,Sheridan,2023-08-01,"2,763","2,570","1,869.8",81308.0
41420,Addison-North Main,2023-08-01,"6,792.7","8,835","7,558",221803.0
41320,Belmont-North Main,2023-08-01,"6,715.4","7,928.5","5,848.5",209562.0
41220,Fullerton,2023-08-01,"6,113","5,348","4,129",178506.0
40650,North/Clybourn,2023-08-01,"3,031.4","3,047.5","2,369.3",91389.0
40630,Clark/Division,2023-08-01,"4,811.7","5,416.8","3,936.8",148082.0
41450,Chicago/State,2023-08-01,"7,758.2","7,642.3","5,831",232332.0
40330,Grand/State,2023-08-01,"6,831","8,782","6,546.8",218427.0
41660,Lake/State,2023-08-01,"10,582","9,093","6,917.3",307428.0
41090,Monroe/State,2023-08-01,"4,366.6","3,359.8","2,897.5",125461.0
40560,Jackson/State,2023-08-01,"3,957","3,231","2,592",114304.0
41490,Harrison,2023-08-01,"2,399.1","3,316.3","2,623.3",78938.0
41400,Roosevelt,2023-08-01,"7,325.4","8,177.3","5,805.3",224414.0
41000,Cermak-Chinatown,2023-08-01,"3,058.2","4,269.5","3,434.3",101153.0
40190,Sox-35th-Dan Ryan,2023-08-01,"2,632.6","2,394","1,976.3",78031.0
41230,47th-Dan Ryan,2023-08-01,"1,434.4","1,071.5",893,40849.0
41170,Garfield-Dan Ryan,2023-08-01,"1,583.8","1,150",821.3,44313.0
40910,63rd-Dan Ryan,2023-08-01,"1,275.3",957,866.8,36627.0
40990,69th,2023-08-01,"2,192.7","1,709.8","1,388",62824.0
40240,79th,2023-08-01,"3,061.7","2,351.3","2,043.8",88000.0
41430,87th,2023-08-01,"1,791.3","1,363.3","1,122",51142.0
40450,95th/Dan Ryan,2023-08-01,"4,601.3","3,070.5","2,592.3",128481.0
41050,Linden,2023-08-01,664.9,607,443.5,19495.0
41250,Central-Evanston,2023-08-01,449.8,277.5,239.8,12415.0
40400,Noyes,2023-08-01,437.7,287,232.3,12144.0
40520,Foster,2023-08-01,385.7,328,256.8,11210.0
40050,Davis,2023-08-01,"1,657.2","1,394.3","1,064.8",47952.0
40690,Dempster,2023-08-01,432.6,408,342.5,12951.0
40270,Main,2023-08-01,565.5,504.5,382.8,16556.0
40840,South Boulevard,2023-08-01,405.8,257.3,215,11222.0
40140,Dempster-Skokie,2023-08-01,"1,089.3",972,767.3,32010.0
41680,Oakton-Skokie,2023-08-01,516.7,296.8,238.3,14024.0
40890,O'Hare Airport,2023-08-01,"9,177.4","7,395","7,881.8",272187.0
40820,Rosemont,2023-08-01,"3,714.8","3,181.8","2,587.8",108518.0
40230,Cumberland,2023-08-01,"2,104.3","1,578.5","1,257.3",59742.0
40750,Harlem-O'Hare,2023-08-01,"1,638.6",930,744.5,44386.0
41280,Jefferson Park,2023-08-01,"4,194.4","2,758.3","2,190.3",116266.0
41330,Montrose-O'Hare,2023-08-01,"1,426.5",851,711.8,39061.0
40550,Irving Park-O'Hare,2023-08-01,"2,408.3","1,606.5","1,309.8",67057.0
41240,Addison-O'Hare,2023-08-01,"1,646.5","1,029.3",853.3,45400.0
40060,Belmont-O'Hare,2023-08-01,"3,076","2,128.5","1,647.8",85854.0
41020,Logan Square,2023-08-01,"3,924","2,816","2,440",111275.0
40570,California/Milwaukee,2023-08-01,"2,955.3","2,253.5","1,709",83821.0
40670,Western/Milwaukee,2023-08-01,"3,040.9","2,172","1,673.8",85324.0
40590,Damen/Milwaukee,2023-08-01,"3,461.4","3,064.8","2,493.3",101845.0
40320,Division/Milwaukee,2023-08-01,"3,410.1","2,541.3","2,054",96814.0
41410,Chicago/Milwaukee,2023-08-01,"2,214.2","1,615.3","1,206.8",62215.0
40490,Grand/Milwaukee,2023-08-01,"1,993.9","1,597","1,308.5",57482.0
40370,Washington/Dearborn,2023-08-01,"6,239.4","4,196.8","3,594.3",174671.0
40790,Monroe/Dearborn,2023-08-01,"3,330.6","1,462.3","1,545.5",88635.0
40070,Jackson/Dearborn,2023-08-01,"3,758.9","2,809.5","2,453.8",107508.0
41340,LaSalle,2023-08-01,"1,529.3","1,292.5","1,193.5",45117.0
40430,Clinton-Forest Park,2023-08-01,445,159.5,174,11569.0
40350,UIC-Halsted,2023-08-01,"1,814.6",417.8,366.5,44872.0
40810,Medical Center,2023-08-01,"1,586.4",779.5,680,42325.0
40220,Western-Forest Park,2023-08-01,334.8,246.3,186.8,9433.0
40250,Kedzie-Homan-Forest Park,2023-08-01,537.1,387.3,340.5,15265.0
40920,Pulaski-Forest Park,2023-08-01,493.4,391.3,334.5,14251.0
40970,Cicero-Forest Park,2023-08-01,434.2,327.5,259,12333.0
40010,Austin-Forest Park,2023-08-01,423.7,240.8,223.5,11603.0
40180,Oak Park-Forest Park,2023-08-01,339.1,144.3,109.8,8815.0
40980,Harlem-Forest Park,2023-08-01,312.6,180.5,141.5,8477.0
40390,Forest Park,2023-08-01,971.1,592.3,489,26660.0
41030,Polk,2023-08-01,"2,545.5",919.5,731.3,65150.0
40830,18th,2023-08-01,"1,277","1,226.8",961,38122.0
40210,Damen-Cermak,2023-08-01,"1,128.2",782.5,663,31730.0
40740,Western-Cermak,2023-08-01,860.5,601.5,469.3,24075.0
40440,California-Cermak,2023-08-01,"1,051.1",686.3,533.5,29055.0
41040,Kedzie-Cermak,2023-08-01,774.7,604,481.3,22159.0
40780,Central Park,2023-08-01,740.7,471,399.5,20517.0
40150,Pulaski-Cermak,2023-08-01,781.7,539.3,408,21768.0
40600,Kostner,2023-08-01,294.7,179.8,163.5,8151.0
40420,Cicero-Cermak,2023-08-01,906.7,707.8,533.5,25820.0
40580,54th/Cermak,2023-08-01,"1,659.3","1,069.5",824.8,45742.0
40020,Harlem-Lake,2023-08-01,"2,203.6","1,597.3","1,267",62139.0
41350,Oak Park-Lake,2023-08-01,901.3,605.5,472,25039.0
40610,Ridgeland,2023-08-01,800,410.5,318.5,21316.0
41260,Austin-Lake,2023-08-01,"1,115.1",680,534.3,30505.0
40280,Central-Lake,2023-08-01,"1,239.8",885,681.5,34781.0
40700,Laramie,2023-08-01,719.2,434.3,349.3,19676.0
40480,Cicero-Lake,2023-08-01,706,529.5,423,20048.0
40030,Pulaski-Lake,2023-08-01,962.6,684.3,535.8,27020.0
41670,Conservatory,2023-08-01,602.3,554.8,443.8,17847.0
41070,Kedzie-Lake,2023-08-01,779.6,516.8,414.5,21655.0
41360,California-Lake,2023-08-01,749,418.3,337.3,20248.0
40170,Ashland-Lake,2023-08-01,"1,748.6","1,407.3","1,012.8",49898.0
41510,Morgan-Lake,2023-08-01,"3,413.7","3,171.8","2,338.5",100557.0
41160,Clinton-Lake,2023-08-01,"2,657.7","1,573.8","1,115",71881.0
41690,Cermak-McCormick Place,2023-08-01,"1,063.5","1,000",882.8,31991.0
41120,35-Bronzeville-IIT,2023-08-01,"1,053.7",822,609,29959.0
40300,Indiana,2023-08-01,355.2,270.8,190,10013.0
41270,43rd,2023-08-01,548.9,379,274.5,15239.0
41080,47th-South Elevated,2023-08-01,576.3,463.8,328.5,16423.0
40130,51st,2023-08-01,497,508,305.8,14686.0
40510,Garfield-South Elevated,2023-08-01,652.3,480,353.3,18335.0
41140,King Drive,2023-08-01,256.9,202.5,148.8,7314.0
40720,East 63rd-Cottage Grove,2023-08-01,574.7,442.5,393.3,16562.0
40940,Halsted/63rd,2023-08-01,261.5,216.3,147.8,7470.0
40290,Ashland/63rd,2023-08-01,531.3,372.5,329.3,15026.0
41290,Kimball,2023-08-01,"2,496.1","1,935.5","1,508.8",71187.0
41180,Kedzie-Brown,2023-08-01,"1,249.2","1,035.8",804,36090.0
40870,Francisco,2023-08-01,925.9,664.3,471,25837.0
41010,Rockwell,2023-08-01,946.3,669.8,511.8,26490.0
41480,Western-Brown,2023-08-01,"2,221.8","1,800.8","1,321.5",63591.0
40090,Damen-Brown,2023-08-01,"1,490.3","1,129.3",800.5,41996.0
41500,Montrose-Brown,2023-08-01,"1,357","1,064",834,38803.0
41460,Irving Park-Brown,2023-08-01,"1,569.1","1,237.5",843.5,44414.0
41440,Addison-Brown,2023-08-01,"1,173.4",808,607.8,32651.0
41310,Paulina,2023-08-01,"1,612.3","1,342.8",915.8,46118.0
40360,Southport,2023-08-01,"2,121.7","2,279.8","1,671.8",64605.0
41210,Wellington,2023-08-01,"1,720.5","1,062.5",754,46838.0
40530,Diversey,2023-08-01,"2,995.6","2,180.8","1,506.3",83646.0
40660,Armitage,2023-08-01,"2,521.9","2,036","1,422.8",71838.0
40800,Sedgwick,2023-08-01,"2,563.1","2,603","1,803",76576.0
40710,Chicago/Franklin,2023-08-01,"4,064.1","2,762","1,845.8",111905.0
40460,Merchandise Mart,2023-08-01,"4,007","1,957","1,360.3",105431.0
40930,Midway Airport,2023-08-01,"5,396.8","3,234.3","2,772.5",148153.0
40960,Pulaski-Orange,2023-08-01,"3,044.6","1,770.3","1,420.3",82788.0
41150,Kedzie-Midway,2023-08-01,"2,236","1,380.3","1,084.5",61286.0
40310,Western-Orange,2023-08-01,"2,384.3","1,431.3","1,166.8",65232.0
40120,35th/Archer,2023-08-01,"1,796.4","1,106.8",873.5,49238.0
41060,Ashland-Orange,2023-08-01,"1,146.6",745.3,587,31700.0
41130,Halsted-Orange,2023-08-01,"1,637.6",973.5,809.8,44797.0
40730,Washington/Wells,2023-08-01,"4,581.2","1,004.8",745.3,112368.0
40040,Quincy/Wells,2023-08-01,"4,535.5","1,638.3","1,369.5",116347.0
40160,LaSalle/Van Buren,2023-08-01,"1,701.7",628.3,515,43713.0
40850,Library,2023-08-01,"2,676.1","2,447.5","1,934.3",79078.0
40680,Adams/Wabash,2023-08-01,"4,386.3","3,697","3,312",128920.0
41700,Washington/Wabash,2023-08-01,"7,252","5,437.3","4,658.5",207179.0
40260,State/Lake,2023-08-01,"8,035.1","6,902.8","5,617.5",234889.0
40380,Clark/Lake,2023-08-01,"8,847.6","4,876.3","4,220.3",239880.0
40900,Howard,2023-09-01,"3,195.5","2,553.8","2,019.2",86774.0
41190,Jarvis,2023-09-01,"1,087.3",909.2,697,29776.0
40100,Morse,2023-09-01,"2,553.8","2,074.8","1,606.4",69482.0
41300,Loyola,2023-09-01,"3,985.8","3,878.6","2,455.2",111385.0
40760,Granville,2023-09-01,"2,632.5","2,576.8","1,608.4",73576.0
40880,Thorndale,2023-09-01,"2,019.9","1,662.6","1,215",54785.0
41380,Bryn Mawr,2023-09-01,"1,849.4","1,458.4","1,094",49750.0
41200,Argyle,2023-09-01,"2,782.3","2,558.4","1,847.8",77677.0
40540,Wilson,2023-09-01,"5,766","4,592.8","3,319",154879.0
40080,Sheridan,2023-09-01,"2,920.5","2,412","1,716.6",79052.0
41420,Addison-North Main,2023-09-01,"6,183.3","7,451.4","6,933.8",195591.0
41320,Belmont-North Main,2023-09-01,"6,936.4","6,982.4","4,990.8",198593.0
41220,Fullerton,2023-09-01,"9,816.7","6,657.8","4,904.4",254144.0
40650,North/Clybourn,2023-09-01,"3,252.5","3,101.2","2,227.8",91694.0
40630,Clark/Division,2023-09-01,"4,962.2","4,559.4","3,443.4",139258.0
41450,Chicago/State,2023-09-01,"8,323.5","7,260.2","5,506.2",230301.0
40330,Grand/State,2023-09-01,"6,241.3","8,082.8","6,125.2",195865.0
41660,Lake/State,2023-09-01,"10,725.1","9,264.4","7,067",296158.0
41090,Monroe/State,2023-09-01,"4,251.7","2,772","2,127.8",109533.0
40560,Jackson/State,2023-09-01,"5,219.1","2,944.8","2,186.6",130039.0
41490,Harrison,2023-09-01,"2,593","2,685.6","2,110.4",75839.0
41400,Roosevelt,2023-09-01,"7,544.3","7,407.8","6,017.6",218012.0
41000,Cermak-Chinatown,2023-09-01,"2,884.3","4,362.4","3,339.8",96196.0
40190,Sox-35th-Dan Ryan,2023-09-01,"2,802","2,645","1,681.2",77670.0
41230,47th-Dan Ryan,2023-09-01,"1,572.3","1,115.4",913.2,41588.0
41170,Garfield-Dan Ryan,2023-09-01,"1,707","1,233.6",918.4,44900.0
40910,63rd-Dan Ryan,2023-09-01,"1,398.8","1,050.2",897,37711.0
40990,69th,2023-09-01,"2,393.8","1,836.8","1,426",64189.0
40240,79th,2023-09-01,"3,301","2,478.6","2,049.8",88662.0
41430,87th,2023-09-01,"1,986.4","1,535.8","1,115.8",52986.0
40450,95th/Dan Ryan,2023-09-01,"4,988.5","3,269.2","2,647",129350.0
41050,Linden,2023-09-01,528,432.4,404,14742.0
41250,Central-Evanston,2023-09-01,436.6,747.8,185.8,13399.0
40400,Noyes,2023-09-01,530.4,390.6,273.6,13929.0
40520,Foster,2023-09-01,428,379.6,295.2,11934.0
40050,Davis,2023-09-01,"1,689","1,422.8","1,082.8",46308.0
40690,Dempster,2023-09-01,464.2,452.8,348.8,13292.0
40270,Main,2023-09-01,626.6,413.4,351.6,16356.0
40840,South Boulevard,2023-09-01,401.7,265.2,200.6,10362.0
40140,Dempster-Skokie,2023-09-01,"1,055.1",755.2,666.2,28208.0
41680,Oakton-Skokie,2023-09-01,592.4,249.8,202.4,14109.0
40890,O'Hare Airport,2023-09-01,"9,110.7","8,203","8,318.4",264820.0
40820,Rosemont,2023-09-01,"3,706.8","2,795.4","2,210",99163.0
40230,Cumberland,2023-09-01,"2,090.8","1,294.8",980.6,53192.0
40750,Harlem-O'Hare,2023-09-01,"1,807.6",901.8,684.8,44084.0
41280,Jefferson Park,2023-09-01,"4,461.9","2,767.6","2,171.8",113935.0
41330,Montrose-O'Hare,2023-09-01,"1,534.3",886.8,661.8,38429.0
40550,Irving Park-O'Hare,2023-09-01,"2,552.7","1,617.6","1,226.6",65275.0
41240,Addison-O'Hare,2023-09-01,"1,806.8","1,014.4",831.2,45363.0
40060,Belmont-O'Hare,2023-09-01,"3,296.9","2,125.4","1,587.6",84502.0
41020,Logan Square,2023-09-01,"4,127","2,981.2","2,211.8",108505.0
40570,California/Milwaukee,2023-09-01,"3,121.7","2,299.2","1,638.2",82120.0
40670,Western/Milwaukee,2023-09-01,"3,137.4","2,166.4","1,524.8",81204.0
40590,Damen/Milwaukee,2023-09-01,"3,497","3,106.4","2,191",96427.0
40320,Division/Milwaukee,2023-09-01,"3,674.5","2,827","1,976",97504.0
41410,Chicago/Milwaukee,2023-09-01,"2,273.6","1,554.4","1,111.2",58799.0
40490,Grand/Milwaukee,2023-09-01,"1,865.5","1,640.6","1,155.6",51290.0
40370,Washington/Dearborn,2023-09-01,"6,384.3","4,333.6","3,559.6",167152.0
40790,Monroe/Dearborn,2023-09-01,"3,398.4","1,287","1,148.2",80143.0
40070,Jackson/Dearborn,2023-09-01,"3,704","2,236.4","1,679.4",93659.0
41340,LaSalle,2023-09-01,"1,687.8","1,028.8",883.2,43316.0
40430,Clinton-Forest Park,2023-09-01,"1,396.9",659.4,696,34714.0
40350,UIC-Halsted,2023-09-01,"4,920","1,505.2","1,212.2",111986.0
40810,Medical Center,2023-09-01,"1,639.9",703.6,570.2,39167.0
40220,Western-Forest Park,2023-09-01,343.7,258.2,173.4,9032.0
40250,Kedzie-Homan-Forest Park,2023-09-01,542.4,378.2,329.8,14387.0
40920,Pulaski-Forest Park,2023-09-01,501.5,366.4,313.2,13428.0
40970,Cicero-Forest Park,2023-09-01,420.3,319.6,247,11239.0
40010,Austin-Forest Park,2023-09-01,456.4,232.4,214.2,11361.0
40180,Oak Park-Forest Park,2023-09-01,355.6,150.2,110.8,8416.0
40980,Harlem-Forest Park,2023-09-01,309.7,191.4,132.4,7812.0
40390,Forest Park,2023-09-01,966.2,579.2,437.4,24407.0
41030,Polk,2023-09-01,"2,918.3","1,068.2",776,67587.0
40830,18th,2023-09-01,"1,371.5","1,280.4",909.6,38380.0
40210,Damen-Cermak,2023-09-01,"1,218.7",832.2,659.2,31831.0
40740,Western-Cermak,2023-09-01,936.5,763.8,487.6,24987.0
40440,California-Cermak,2023-09-01,"1,368.9","1,648.8","1,254.8",41896.0
41040,Kedzie-Cermak,2023-09-01,"1,042.4","1,623.4","1,304.6",35487.0
40780,Central Park,2023-09-01,821.8,644.8,453.8,21928.0
40150,Pulaski-Cermak,2023-09-01,826.1,592.4,425.2,21609.0
40600,Kostner,2023-09-01,320,203.4,146.8,8151.0
40420,Cicero-Cermak,2023-09-01,954.6,748.8,566.4,25668.0
40580,54th/Cermak,2023-09-01,"1,806.3","1,119.6",783.8,45643.0
40020,Harlem-Lake,2023-09-01,"2,305","1,630.2","1,162.2",60062.0
41350,Oak Park-Lake,2023-09-01,910,570.2,417.6,23139.0
40610,Ridgeland,2023-09-01,831.1,345.8,269.2,19696.0
41260,Austin-Lake,2023-09-01,"1,164.3",703.6,521.2,29410.0
40280,Central-Lake,2023-09-01,"1,299.1",911.4,703.6,34057.0
40700,Laramie,2023-09-01,791.4,446.6,336.4,19743.0
40480,Cicero-Lake,2023-09-01,764,538.6,423.6,20090.0
40030,Pulaski-Lake,2023-09-01,"1,024.4",693.6,508.4,26498.0
41670,Conservatory,2023-09-01,639.2,535.8,445.8,17692.0
41070,Kedzie-Lake,2023-09-01,889.3,511.2,402.2,22353.0
41360,California-Lake,2023-09-01,793.1,418.6,351,19710.0
40170,Ashland-Lake,2023-09-01,"2,172.8","2,013","1,568.2",61362.0
41510,Morgan-Lake,2023-09-01,"3,369.1","3,505","2,450.2",97158.0
41160,Clinton-Lake,2023-09-01,"2,743","1,624","1,145.4",68707.0
41690,Cermak-McCormick Place,2023-09-01,"1,188.7","1,092.4",821.4,33342.0
41120,35-Bronzeville-IIT,2023-09-01,"1,276.5",975,643.6,33623.0
40300,Indiana,2023-09-01,391.7,280.6,192.2,10198.0
41270,43rd,2023-09-01,597.2,367.8,269,15128.0
41080,47th-South Elevated,2023-09-01,599.6,411,306.2,15577.0
40130,51st,2023-09-01,527.7,427.2,324.6,14312.0
40510,Garfield-South Elevated,2023-09-01,717.3,468.8,386.4,18622.0
41140,King Drive,2023-09-01,281.3,197,158.8,7405.0
40720,East 63rd-Cottage Grove,2023-09-01,610.4,436.8,460.6,16695.0
40940,Halsted/63rd,2023-09-01,304.4,218.6,140.8,7885.0
40290,Ashland/63rd,2023-09-01,593.2,393.8,313.8,15401.0
41290,Kimball,2023-09-01,"2,744.5","2,001.6","1,464.8",72222.0
41180,Kedzie-Brown,2023-09-01,"1,336","1,082.4",788.4,36074.0
40870,Francisco,2023-09-01,942.7,676.2,441,24440.0
41010,Rockwell,2023-09-01,957,627.4,460.8,24581.0
41480,Western-Brown,2023-09-01,"2,359.8","2,634.4","1,304.8",66891.0
40090,Damen-Brown,2023-09-01,"1,651.6","1,104.4",733,42218.0
41500,Montrose-Brown,2023-09-01,"1,410","1,069.2",697,37031.0
41460,Irving Park-Brown,2023-09-01,"1,698.1","1,184.6",700,43384.0
41440,Addison-Brown,2023-09-01,"1,286.2",802,525.2,32359.0
41310,Paulina,2023-09-01,"1,695.5","1,273",768,44115.0
40360,Southport,2023-09-01,"2,150.8","1,919.8","1,336.2",59295.0
41210,Wellington,2023-09-01,"1,822.6","1,217.2",696.8,46022.0
40530,Diversey,2023-09-01,"3,178.3","2,183.8","1,344.6",81208.0
40660,Armitage,2023-09-01,"2,810.1","2,000.2","1,231.6",72361.0
40800,Sedgwick,2023-09-01,"2,543.9","2,071.8","1,355.2",68012.0
40710,Chicago/Franklin,2023-09-01,"4,065.2","2,804.2","1,730.4",103976.0
40460,Merchandise Mart,2023-09-01,"3,912.6","1,869.4","1,170.4",93451.0
40930,Midway Airport,2023-09-01,"5,769","3,179.8","2,723",144893.0
40960,Pulaski-Orange,2023-09-01,"3,655.5","1,683.2","1,242.4",87737.0
41150,Kedzie-Midway,2023-09-01,"2,526.7","1,360.4","1,009.4",62383.0
40310,Western-Orange,2023-09-01,"2,703.3","1,468.8","1,140.8",67114.0
40120,35th/Archer,2023-09-01,"2,009.8","1,095.8",812.4,49736.0
41060,Ashland-Orange,2023-09-01,"1,274.2",746.8,570.2,32069.0
41130,Halsted-Orange,2023-09-01,"2,049.8","1,043.8",759.6,50013.0
40730,Washington/Wells,2023-09-01,"4,616.5","1,108",785.2,101796.0
40040,Quincy/Wells,2023-09-01,"4,513.7","1,644.2","1,402.2",105505.0
40160,LaSalle/Van Buren,2023-09-01,"1,747",592.4,444,40121.0
40850,Library,2023-09-01,"3,280.8","2,284.2","1,650.6",85289.0
40680,Adams/Wabash,2023-09-01,"5,172.3","3,004.6","2,354.4",130240.0
41700,Washington/Wabash,2023-09-01,"7,000.6","5,434.6","4,038.8",187379.0
40260,State/Lake,2023-09-01,"8,416.4","7,432.6","5,666.8",233824.0
40380,Clark/Lake,2023-09-01,"8,827.9","4,968.8","4,142.6",222115.0
40900,Howard,2023-10-01,"3,192.9","2,473","2,000.8",90140.0
41190,Jarvis,2023-10-01,"1,049.7",877.8,752.2,30365.0
40100,Morse,2023-10-01,"2,536.8","2,074.3","1,656.4",72388.0
41300,Loyola,2023-10-01,"3,787","3,378.5","2,358",108619.0
40760,Granville,2023-10-01,"2,621.7","2,383.5","1,679.8",75611.0
40880,Thorndale,2023-10-01,"1,991.6","1,503","1,134.2",55499.0
41380,Bryn Mawr,2023-10-01,"1,833.2","1,349.8","1,076.4",51111.0
41200,Argyle,2023-10-01,"2,764.7","2,393.8","1,822",79508.0
40540,Wilson,2023-10-01,"5,758.8","4,496.3","3,557.4",162465.0
40080,Sheridan,2023-10-01,"2,864","2,226.3","2,047.2",82149.0
41420,Addison-North Main,2023-10-01,"4,292.7","4,544.5","4,126.6",133250.0
41320,Belmont-North Main,2023-10-01,"7,006.1","7,518.3","6,163.4",215025.0
41220,Fullerton,2023-10-01,"9,732.3","6,855.5","5,691.2",269989.0
40650,North/Clybourn,2023-10-01,"3,264.8","3,230","2,599.8",97745.0
40630,Clark/Division,2023-10-01,"4,885","4,294.8","4,102.2",145160.0
41450,Chicago/State,2023-10-01,"8,167.5","7,185","6,011.2",238480.0
40330,Grand/State,2023-10-01,"6,090.6","7,827","6,795.4",199279.0
41660,Lake/State,2023-10-01,"10,448.4","9,098","7,171.8",302115.0
41090,Monroe/State,2023-10-01,"4,062.5","2,925","2,862",115385.0
40560,Jackson/State,2023-10-01,"5,163.2","3,375.8","3,755",145869.0
41490,Harrison,2023-10-01,"2,562.3","2,788.5","2,666.8",80859.0
41400,Roosevelt,2023-10-01,"7,569.3","7,127","7,918.6",234626.0
41000,Cermak-Chinatown,2023-10-01,"2,879.4","4,204.8","4,325",101790.0
40190,Sox-35th-Dan Ryan,2023-10-01,"2,033.4","1,377.5","1,535",57919.0
41230,47th-Dan Ryan,2023-10-01,"1,530","1,097.8",863,42365.0
41170,Garfield-Dan Ryan,2023-10-01,"1,716.2","1,346.3",964,47962.0
40910,63rd-Dan Ryan,2023-10-01,"1,371.6",980,952.2,38857.0
40990,69th,2023-10-01,"2,519.9","1,860.5","1,420",69979.0
40240,79th,2023-10-01,"3,240.5","2,316","1,975.2",90430.0
41430,87th,2023-10-01,"2,065","1,441.8","1,118.2",56787.0
40450,95th/Dan Ryan,2023-10-01,"4,866.5","3,013.5","2,599.6",132114.0
41050,Linden,2023-10-01,460.1,284,254.2,12529.0
41250,Central-Evanston,2023-10-01,438.5,494.8,167,12462.0
40400,Noyes,2023-10-01,576.7,454.8,302.2,16018.0
40520,Foster,2023-10-01,456.4,515.8,294.6,13577.0
40050,Davis,2023-10-01,"1,711.1","1,415.5","1,031.8",48465.0
40690,Dempster,2023-10-01,434.7,434,357.4,13087.0
40270,Main,2023-10-01,592,480,354.2,16714.0
40840,South Boulevard,2023-10-01,402.8,240.5,183.6,10742.0
40140,Dempster-Skokie,2023-10-01,930.2,500,423.8,24583.0
41680,Oakton-Skokie,2023-10-01,583.8,243.5,193.6,14786.0
40890,O'Hare Airport,2023-10-01,"9,613","8,168","8,196.8",285141.0
40820,Rosemont,2023-10-01,"3,804","2,787","2,231.8",105996.0
40230,Cumberland,2023-10-01,"2,139.9","1,379.5","1,164",58415.0
40750,Harlem-O'Hare,2023-10-01,"1,763.5",851,700,45702.0
41280,Jefferson Park,2023-10-01,"4,413.9","2,587.5","2,089.8",117905.0
41330,Montrose-O'Hare,2023-10-01,"1,549.4",851.3,707,41027.0
40550,Irving Park-O'Hare,2023-10-01,"2,563.1","1,609.3","1,294.4",69298.0
41240,Addison-O'Hare,2023-10-01,"1,761.7",914.8,757.8,46206.0
40060,Belmont-O'Hare,2023-10-01,"3,370.6","2,190.5","1,710.2",91467.0
41020,Logan Square,2023-10-01,"4,171.8","2,935","2,298.4",115011.0
40570,California/Milwaukee,2023-10-01,"3,169.5","2,236.8","1,607.6",86714.0
40670,Western/Milwaukee,2023-10-01,"3,210.4","2,041","1,569.8",86641.0
40590,Damen/Milwaukee,2023-10-01,"3,490.4","3,061.8","2,295.6",100513.0
40320,Division/Milwaukee,2023-10-01,"3,624.8","2,557","2,033.6",100142.0
41410,Chicago/Milwaukee,2023-10-01,"2,358.2","1,602","1,205.8",64318.0
40490,Grand/Milwaukee,2023-10-01,"1,924","1,513.8","1,286",54813.0
40370,Washington/Dearborn,2023-10-01,"6,821","4,843.3","4,012",189494.0
40790,Monroe/Dearborn,2023-10-01,"3,700.8","1,484","1,535",95028.0
40070,Jackson/Dearborn,2023-10-01,"3,922.5","2,385.5","2,628",108976.0
